ANIO,PERIODO,TIPO_HECHO,GENERO,ESTADO_CIVIL,FECHA_NACIMIENTO,PAIS,CIUDAD_NACIMIENTO,CIUDAD_RECIDENCIA,DEPARTEMENTO_COLEGIO,MUNICIPIO_COLEGIO,COLEGIO,NATURALEZA_COLEGIO,SNIES,PROGRAMA,FACULTAD,MODALIDAD,METODOLOGIA,SEDE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,06/30/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA ANTHONY A PHIPPS,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,02/21/2002 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUTO TECNICO INDUSTRIAL,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,07/25/2002 12:00:00 AM,COLOMBIA,PUERTO LÓPEZ,PUERTO LÓPEZ,META,PUERTO LÓPEZ,INST EDUC COLEGIO NACIONAL ENRIQUE OLAYA HERRERA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,11/10/2003 12:00:00 AM,COLOMBIA,PUERTO LÓPEZ,PUERTO LÓPEZ,META,PUERTO LÓPEZ,INST EDUC COLEGIO NACIONAL ENRIQUE OLAYA HERRERA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,04/15/1999 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INST EDUC ESCUELA NORMAL SUP MA. AUXILIADORA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,05/30/1998 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INEM LUIS LOPEZ DE MESA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,08/22/2002 12:00:00 AM,COLOMBIA,MAICAO,ACACÍAS,META,ACACÍAS,COLESGIO NUESTRA SEÑORA DE LA SABIDURIA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,08/06/1999 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA COLEGIO DEPARTAMENTAL SAN FRANCISCO DE ASIS,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,01/13/2003 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INST EDUC COLEGIO DEPTAL LUIS CARLOS GALAN SARMIENTO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,11/30/2002 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INST EDUC ESCUELA NORMAL SUP MA. AUXILIADORA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,01/27/2004 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INST EDUC ESCUELA NORMAL SUP MA. AUXILIADORA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,01/08/2004 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,GRANADA,META,GRANADA,COLEGIO ADVENTISTA DE GRANADA,NO OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,07/17/1999 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INST EDUC COLEGIO DEPTAL LUIS CARLOS GALAN SARMIENTO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,02/02/2003 12:00:00 AM,COLOMBIA,GRANADA,PUERTO GAITÁN,META,SAN MARTÍN,INSTITUCION EDUCATIVA MANUELA BELTRAN,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,06/06/2002 12:00:00 AM,COLOMBIA,SAN JOSÉ DEL GUAVIARE,GRANADA,META,GRANADA,INSTITUCION EDUCATIVA BRISAS DE IRIQUE,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,04/28/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,IE INST TEC INDUSTRIAL,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,07/27/1998 12:00:00 AM,COLOMBIA,MONTERREY,VILLAVICENCIO,CASANARE,MONTERREY,IE NORMAL SUPERIOR DE MONTERREY,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,12/23/1999 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO MILITAR ANTONIA SANTOS,NO OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,08/17/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO DEPARTAMENTAL LA ESPERANZA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,05/28/2000 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INST EDUC COLEGIO DEPTAL LUIS CARLOS GALAN SARMIENTO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,08/18/2000 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,RESTREPO,INSTITUCION EDUCATIVA FRANCISCO TORRES LEON,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,05/29/1999 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INST EDUC COLEGIO DEPTAL LUIS CARLOS GALAN SARMIENTO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,12/19/2002 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,GRANADA,META,GRANADA,INST EDUC COLEGIO DEPTAL LUIS CARLOS GALAN SARMIENTO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,06/24/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COL LUIS CARLOS GALAN SARMIENTO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,05/18/2000 12:00:00 AM,COLOMBIA,CARTAGO,GRANADA,META,GRANADA,IE MARIA MAZZARELLO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,11/21/2003 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INST EDUC COLEGIO DEPTAL LUIS CARLOS GALAN SARMIENTO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,12/12/2003 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INSTITUCION EDUCATIVA GENERAL SANTANDER,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,09/28/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,I. E. JUAN PABLO II,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,05/16/2003 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,LICEO MODERNO GRANADA,NO OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,04/23/2001 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INST EDUC COLEGIO DEPTAL LUIS CARLOS GALAN SARMIENTO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,03/20/2000 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,I.E VALENTIN GARCIA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,10/27/2001 12:00:00 AM,COLOMBIA,SAN JOSÉ DEL GUAVIARE,SAN JOSÉ DEL GUAVIARE,GUAVIARE,SAN JOSÉ DEL GUAVIARE,INST. EDUCATIVA JOSE CELESTINO MUTIS,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,09/01/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,LIC MAYOR DE VILLAVICENCIO JAIME TRIANA RESTREPO,NO OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,03/21/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO FRANCISCO JOSE DE CALDAS,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,05/27/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,I. E. MANUELA BELTRAN,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,11/07/2003 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,IE AGRICOLA LA HOLANDA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,01/18/2004 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INSTITUCION EDUCATIVA GENERAL SANTANDER,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,11/17/1999 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INSTITUCION EDUCATIVA CAMILO TORRES,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,01/02/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA COLEGIO BASICO BUENOS AIRES,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,10/09/2000 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INSTITUCION EDUCATIVA CAMILO TORRES,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,06/16/2003 12:00:00 AM,COLOMBIA,MANÍ,LA PRIMAVERA,VICHADA,LA PRIMAVERA,COL FRANCISCO DE PAULA SANTANDER,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,04/21/2003 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,IE AGRICOLA LA HOLANDA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,12/28/1996 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INEM LUIS LOPEZ DE MESA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,05/19/2001 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO DEPARTAMENTAL LA ESPERANZA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,01/25/2001 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,GRANADA,META,GRANADA,INST EDUC COLEGIO DEPTAL LUIS CARLOS GALAN SARMIENTO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,08/26/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,UNIDAD EDUCATIVA EDUARDO CARRANZA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,07/05/2000 12:00:00 AM,COLOMBIA,SAN JUAN DE RÍO SECO,CASTILLA LA NUEVA,META,CASTILLA LA NUEVA,IE HENRY DANIELS,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,01/04/1998 12:00:00 AM,COLOMBIA,EL CALVARIO,VILLAVICENCIO,META,EL CALVARIO,COLEGIO ESTATAL JUAN BAUTISTA ARNAUD,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,03/02/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,IE COL MIGUEL ANGEL MARTIN,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,04/15/1999 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INST EDUC ESCUELA NORMAL SUP MA. AUXILIADORA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,03/18/2003 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INSTITUCION EDUCATIVA CAMILO TORRES,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,09/29/2003 12:00:00 AM,COLOMBIA,SOMONDOCO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA COL. GUILLERMO NIÂ¿O MEDINA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,03/13/2002 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,MAGDALENA,SANTA MARTA,IED MAGDALENA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,12/01/2001 12:00:00 AM,COLOMBIA,GRANADA,GRANADA,META,GRANADA,INSTITUCIÓN EDUCATIVA INSTITUTO AGRÍCOLA LA HOLANDA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,12/11/2000 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,ESC NORMAL SUPERIOR DE VILLAVICENCIO,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,05/06/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO DEPARTAMENTAL LA ESPERANZA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,CASADO,01/21/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA COLEGIO GUILLERMO CANO ISAZA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,10/28/1996 12:00:00 AM,COLOMBIA,SAN JOSÉ DEL GUAVIARE,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO LATINOAMERICANO,NO OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,02/07/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO CHAMPAGNAT PINARES DE ORIENTE,NO OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,10/22/2003 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,VILLAVICENCIO,META,VILLAVICENCIO,FRANCISCO JOSE DE CALDAS,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,01/27/2002 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,GRANADA,INSTITUCION EDUCATIVA CAMILO TORRES,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,03/26/2004 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO CHAMPAGNAT PINARES DE ORIENTE,NO OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,01/19/1999 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,INSTITUCION EDUCATIVA ANTONIO RICAURTE CASD,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,07/28/2001 12:00:00 AM,COLOMBIA,BOGOTÁ D.C.,BOGOTÁ D.C.,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO CASTILLA I.E.D,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,FEMENINO,SOLTERO,12/23/2003 12:00:00 AM,COLOMBIA,IBAGUÉ,RONCESVALLES,TOLIMA,RONCESVALLES,INSTITUCION EDUCATIVA TECNICA LA VOZ DE LA TIERRA,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
2021,1,ADMITIDOS,MASCULINO,SOLTERO,08/12/2003 12:00:00 AM,COLOMBIA,VILLAVICENCIO,VILLAVICENCIO,META,VILLAVICENCIO,COLEGIO DEPARTAMENTAL GILBERTO ALZATE AVENDAÂ¿O,OFICIAL,13049,ADMINISTRACION DE EMPRESAS,CIENCIAS ECONÓMICAS,PREGRADO,PRESENCIAL DIURNO,Villavicencio - SAN ANTONIO / Granada - BOQUEMONTE
